,user_id,user_screen_name,user_description,user_follower_count,user_friend_count,user_account_creation_date,user_tweet,fakebot_screen_name
11,482529659,Lovetogive2,A supporter of our Democracy! #GOPComplicit #ElectionFraud #ProtectOurVotes #LeaveCrosscheck #TrumpRussia #FarRightCoup #TheResistance #ShePersists #WaterIsLife,9338,10252,2012-02-04 01:06:40,RT @lovetogive2: @BenefitVBurden @mikefarb1 @RVAwonk @MLive @MLiveDetroit @Monte_Alto @MtnMD @MuskegonChron @freep @DetroitDailyNew 👉#Romne…,DetroitDailyNew
12,1044554880109735941,Cowboyz 4 TRUMP,"President Trump: By far THE BEST PRESIDENT IN ALL OF AMERICAS HISYORY! Clinton's, Obama's & the deep state MOST CORRUPT IN ALL OF AMERICAS HISTORY! BAN MUSLIMS!",1519,1587,2018-09-25 11:51:05,"RT @keg2014gek: @mensamule1 @10_gop @Trump45Michael #Heroes sometimes come home in a casket, and sometimes 22 of them take their lives a da…",10_gop
13,2920257085,KENNETH E GILBERT II🗨,"https://t.co/aSjBMEX0eP…
I am in LOVE #TravelAlaska  
The hardcore news!
prima facie evidence verify whatsapp 907-942-0397
https://t.co/UUbgOSvcUO…",15514,14518,2014-12-06 05:03:41,"RT @keg2014gek: @mensamule1 @10_gop @Trump45Michael #Heroes sometimes come home in a casket, and sometimes 22 of them take their lives a da…",10_gop
14,3167639097,nancy green,"retired flight attendant , conservative, Christian. mom of two. world traveler, army brat.6th generation Texan MAGA",5238,3438,2015-04-15 00:56:18,"RT @keg2014gek: @mensamule1 @10_gop @Trump45Michael #Heroes sometimes come home in a casket, and sometimes 22 of them take their lives a da…",10_gop
15,784509479156981760,mimi aloha,"Love God, hubby, family, friends, my cats Milo and Melo and Clyde our bloodhound. Absolutely love our country, military and all Trump supporters. MAGA",2830,2291,2016-10-07 21:43:30,"RT @keg2014gek: @mensamule1 @10_gop @Trump45Michael #Heroes sometimes come home in a casket, and sometimes 22 of them take their lives a da…",10_gop
16,906955382505041921,Tx MAGAGAL 🇺🇸👍🏻Dreambuilder👍🏻🇺🇸,"Texas Bldg Contractor love God, my husband and family and America. Military ,LEO have my fullest support. Truth Matters. Support Trump #MAGA No List, No inbox",16519,17008,2017-09-10 18:59:48,"RT @keg2014gek: @mensamule1 @10_gop @Trump45Michael #Heroes sometimes come home in a casket, and sometimes 22 of them take their lives a da…",10_gop
17,955940127817195520,Vickie4TRUMP🇺🇸I Am the NRA🇺🇸⭐⭐⭐,"#2A #1A  #Trumptrain 
vickie_findley. twitter wiped due to release the memo #MAGA #KAG #NRA  SEMPER Fi  Veterans 1st
🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇮🇱🇮🇱🕇✡",17399,17966,2018-01-23 23:07:41,"RT @keg2014gek: @mensamule1 @10_gop @Trump45Michael #Heroes sometimes come home in a casket, and sometimes 22 of them take their lives a da…",10_gop
18,1015682996744093697,Tug Master,"Proud American 
Merchant Mariner 
NRA Life Endowment Member 
Lover Of The Outdoors 
Former Mounted Police 
Republican 
MAGA

MBA William Carey College",6991,7490,2018-07-07 19:44:31,"RT @keg2014gek: @mensamule1 @10_gop @Trump45Michael #Heroes sometimes come home in a casket, and sometimes 22 of them take their lives a da…",10_gop
19,788251534840717312,NOPE TO GROPE (N2G),💗🗽2 BKLYN NYC #Democrats in the #resistance. We march & carry awesome signs & #resist the #GOP #Trump #Repubs & #NRA. We are the #BLUEWAVE #BlueTsunami  🗽💗,1405,3676,2016-10-18 05:33:05,"RT @boness_jim: @michaelloanfind @KaniJJackson @michaelobama69z @HillaryClinton @DNC Michael, our country has always had open borders, no w…",KaniJJackson
20,788251534840717312,NOPE TO GROPE (N2G),💗🗽2 BKLYN NYC #Democrats in the #resistance. We march & carry awesome signs & #resist the #GOP #Trump #Repubs & #NRA. We are the #BLUEWAVE #BlueTsunami  🗽💗,1405,3676,2016-10-18 05:33:05,"RT @boness_jim: @michaelloanfind @KaniJJackson @michaelobama69z There  are a lot of people like you. Your facts are misguided.
You will bel…",KaniJJackson
21,788251534840717312,NOPE TO GROPE (N2G),💗🗽2 BKLYN NYC #Democrats in the #resistance. We march & carry awesome signs & #resist the #GOP #Trump #Repubs & #NRA. We are the #BLUEWAVE #BlueTsunami  🗽💗,1405,3676,2016-10-18 05:33:05,RT @boness_jim: @michaelloanfind @KaniJJackson @michaelobama69z @HillaryClinton @DNC if Clinton committed felony’s she would have been indi…,KaniJJackson
22,849762675152367620,ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ,,83,549,2017-04-05 23:16:24,"Please correct me if reading tweets wrong. 

https://t.co/49zchUVTDy

@Pamela_Moore13 is @SouthUnitedUs here. https://t.co/ZjEtIoMxxm",Pamela_Moore13
23,855077068098330624,♥️donnia68😜,"#MAGA #NRA #ICE #USA #NoShariaLaw #♡Batman #Hillary4Prison #BENGHAZI #DrainTheSwamp #WalkAway
#NeverGiveUp #NoLists!
 I RT a lot.😆 luv my block button😜",4988,5295,2017-04-20 15:13:54,@BlessPres45 @diceroll777 @saiberspace1 @saphina @Hope4Hopeless1 @DrJScofield @JoeRecessedpro @Lost94133… https://t.co/DgI27ugah5,Pamela_Moore13
24,4031506633,Cali-Kim-Win,#Conservative #ChristianValues #BuildTheWall #StopIdentityPolitics #DrainTheSwamp #Flynn #Military #ProLife #VoterId #BlueLivesMatter #Kavanaugh #MAGA #Vote,5114,5184,2015-10-27 03:56:50,RT @donnia8789: @Kimberlee373 @diceroll777 @saiberspace1 @IreneMenafroPed @Saphina @Hope4Hopeless1 @DrJScofield @JoeRecessedpro @Lost94133…,Pamela_Moore13
25,137777900,Prof Subroto Roy,Cambridge PhD under FHahn; LSE First. *Philosophy of Economics* 1989. USA 1980-96. Led UH perestroika-for-India project 1986-92. Advised Rajiv Gandhi 1990/1,1937,11,2010-04-27 18:49:13,"RT @subyroy: A week will pass, either Trump or Mrs Clinton will win in a close contest @CadillacLade12 @Pamela_Moore13 @Nvania @FBI",Pamela_Moore13
26,137777900,Prof Subroto Roy,Cambridge PhD under FHahn; LSE First. *Philosophy of Economics* 1989. USA 1980-96. Led UH perestroika-for-India project 1986-92. Advised Rajiv Gandhi 1990/1,1937,11,2010-04-27 18:49:13,RT @subyroy: American institutions esp the media have placed their reputations in the Recycle Bin @Pamela_Moore13 @Nvania The @FBI retrieve…,Pamela_Moore13
27,386489091,GCC Cat,"#qAnon / #MAGA skeptic but hopeful.

Jewfag slayer. Flat earth enthusiast. 
#endthefed #freejulianassange

-------- لا اله الا الله وحده لا شريك له --------",301,683,2011-10-07 11:24:31,RT @mikebenmocshe: @meNabster @realDonaldTrump @AbbyMartin @AbbsWinston @Emirati_Sheikha @jammm23 @hectormorenco @Pamela_Moore13 @SenSander…,Pamela_Moore13
28,3263253388,theNabster,"I am the Nabster, I nab the guilty who lurk in the darkness of inequity and injustice. This is a sister account to @inabster in case I lose it.",24265,26590,2015-05-16 19:34:57,RT @meNabster: @4theloveofGaza @Anakmadani_ @AbbyMartin @Emirati_Sheikha @jammm23 @hectormorenco @Pamela_Moore13 @SenSanders @BrittPettibon…,Pamela_Moore13
29,3263253388,theNabster,"I am the Nabster, I nab the guilty who lurk in the darkness of inequity and injustice. This is a sister account to @inabster in case I lose it.",24265,26590,2015-05-16 19:34:57,RT @johnfarrell310: @meNabster @FAApartheid @AbbyMartin @AbbsWinston @Emirati_Sheikha @jammm23 @hectormorenco @Pamela_Moore13 @SenSanders @…,Pamela_Moore13
30,3263253388,theNabster,"I am the Nabster, I nab the guilty who lurk in the darkness of inequity and injustice. This is a sister account to @inabster in case I lose it.",24265,26590,2015-05-16 19:34:57,RT @father_theodor: @meNabster @AbbyMartin @AbbsWinston @jammm23 @Pamela_Moore13  @BrittPettibone Reza Aslan tells it like it is https://t.…,Pamela_Moore13
31,3263253388,theNabster,"I am the Nabster, I nab the guilty who lurk in the darkness of inequity and injustice. This is a sister account to @inabster in case I lose it.",24265,26590,2015-05-16 19:34:57,RT @mikebenmocshe: @meNabster @realDonaldTrump @AbbyMartin @AbbsWinston @Emirati_Sheikha @jammm23 @hectormorenco @Pamela_Moore13 @SenSander…,Pamela_Moore13
32,765611260570460160,mark gibson,jail mr mel gibson,146,3054,2016-08-16 18:08:43,"RT @Pamela_Moore13 France is lost.
#French police try to enter a muslim no-go zone.

We can not allow this in America!  ...",Pamela_Moore13
33,849762675152367620,ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ,,83,549,2017-04-05 23:16:24,"Um, was @Pamela_Moore13 also @SouthUnitedUs ?",Pamela_Moore13
34,35254201,"Dems say, Enjoying my whiteness.","White, Conservative, Christian, Male Patriot. How else may I offend you?",3900,5001,2009-04-25 16:52:28,RT @donnia8789: @Kimberlee373 @diceroll777 @saiberspace1 @IreneMenafroPed @Saphina @Hope4Hopeless1 @DrJScofield @JoeRecessedpro @Lost94133…,Pamela_Moore13
35,3385781962,KAG EXCLAMATIONNN POINT,"Father, Husband, Patriot... Vet11B: MFO, OIF, OEF! GB America! Tweets/RT may or may not reflect my personal opinion! Proudly f.b. @GenFlynn @Scaramucci @Harlan",11889,12447,2015-07-21 11:12:44,RT @donnia8789: @Kimberlee373 @diceroll777 @saiberspace1 @IreneMenafroPed @Saphina @Hope4Hopeless1 @DrJScofield @JoeRecessedpro @Lost94133…,Pamela_Moore13
36,890337624761696257,deplorableteensUS,"#MAGA #VOTEREDORAMERICASDEAD #KAG ❤⚪💙Home is where Texas is.    ❤⚪💙
Spreading real news one retweet at a time❤⚪💙
will more than likely follow back❤⚪💙",870,1326,2017-07-26 22:26:46,RT @donnia8789: @Kimberlee373 @diceroll777 @saiberspace1 @IreneMenafroPed @Saphina @Hope4Hopeless1 @DrJScofield @JoeRecessedpro @Lost94133…,Pamela_Moore13
37,917013673268465664,Maggie Allardyce,Music Historyz married Politics Health Service RocknRolla a product of the 60 S Loves life proud resistor Don’t like orange man,258,440,2017-10-08 13:07:51,RT @spence_arnold: @BEyedWoman @DPWIMM @thebigotbasher @TaggartRehnn @Cruellaisdevine @WeThePeople49 @robinandriver @rigel2020 @RobertVosFr…,wokeluisa
38,886032877011558400,Helen_Votes_#TeamPelosi💙#GetAmericaCovered,"Keep country & our democracy intact | RTs=Endorsement! | My TL=My Political state of mind, nothing else | #FireWithFire #BuckleUp #SWATT #Basta",61929,49717,2017-07-15 01:21:14,RT @spence_arnold: @BEyedWoman @DPWIMM @thebigotbasher @TaggartRehnn @Cruellaisdevine @WeThePeople49 @robinandriver @rigel2020 @RobertVosFr…,wokeluisa
39,783460003105607680,LT,"On Twitter because I'm tired of the GOP greed, pathological lies + crimes. Will never vote Republican again! I don't block. I'm smart + fierce. Bring it! 🇱🇷",918,848,2016-10-05 00:13:15,RT @cowboyneok: @heretical_1 @spence_arnold @BEyedWoman @DPWIMM @thebigotbasher @TaggartRehnn @Cruellaisdevine @WeThePeople49 @robinandrive…,wokeluisa
40,783460003105607680,LT,"On Twitter because I'm tired of the GOP greed, pathological lies + crimes. Will never vote Republican again! I don't block. I'm smart + fierce. Bring it! 🇱🇷",918,848,2016-10-05 00:13:15,RT @cowboyneok: @heretical_1 @spence_arnold @BEyedWoman @DPWIMM @thebigotbasher @TaggartRehnn @Cruellaisdevine @WeThePeople49 @robinandrive…,wokeluisa
41,26046318,Rigel2020,"Hand Counted Paper Ballots, Counted in Full View by Citizens! #handcounted #paperballots  😇 #NullifyNow",3756,5001,2009-03-23 17:30:29,RT @Cruellaisdevine: @spence_arnold @heretical_1 @BEyedWoman @DPWIMM @thebigotbasher @TaggartRehnn @WeThePeople49 @robinandriver @rigel2020…,wokeluisa
42,26046318,Rigel2020,"Hand Counted Paper Ballots, Counted in Full View by Citizens! #handcounted #paperballots  😇 #NullifyNow",3756,5001,2009-03-23 17:30:29,RT @Cruellaisdevine: @spence_arnold @cowboyneok @heretical_1 @BEyedWoman @DPWIMM @thebigotbasher @TaggartRehnn @WeThePeople49 @robinandrive…,wokeluisa
43,886032877011558400,Helen_Votes_#TeamPelosi💙#GetAmericaCovered,"Keep country & our democracy intact | RTs=Endorsement! | My TL=My Political state of mind, nothing else | #FireWithFire #BuckleUp #SWATT #Basta",61929,49717,2017-07-15 01:21:14,@spence_arnold @heretical_1 @BEyedWoman @DPWIMM @thebigotbasher @TaggartRehnn @WeThePeople49 @robinandriver… https://t.co/NiqBBfLKkI,wokeluisa
44,886032877011558400,Helen_Votes_#TeamPelosi💙#GetAmericaCovered,"Keep country & our democracy intact | RTs=Endorsement! | My TL=My Political state of mind, nothing else | #FireWithFire #BuckleUp #SWATT #Basta",61929,49717,2017-07-15 01:21:14,@spence_arnold @cowboyneok @heretical_1 @BEyedWoman @DPWIMM @thebigotbasher @TaggartRehnn @WeThePeople49… https://t.co/lCxxEQeTZd,wokeluisa
45,886032877011558400,Helen_Votes_#TeamPelosi💙#GetAmericaCovered,"Keep country & our democracy intact | RTs=Endorsement! | My TL=My Political state of mind, nothing else | #FireWithFire #BuckleUp #SWATT #Basta",61929,49717,2017-07-15 01:21:14,@cowboyneok @heretical_1 @spence_arnold @BEyedWoman @DPWIMM @thebigotbasher @TaggartRehnn @WeThePeople49… https://t.co/0ShdSBlYTf,wokeluisa
46,886032877011558400,Helen_Votes_#TeamPelosi💙#GetAmericaCovered,"Keep country & our democracy intact | RTs=Endorsement! | My TL=My Political state of mind, nothing else | #FireWithFire #BuckleUp #SWATT #Basta",61929,49717,2017-07-15 01:21:14,@spence_arnold @BEyedWoman @DPWIMM @thebigotbasher @TaggartRehnn @WeThePeople49 @robinandriver @rigel2020… https://t.co/UJnIQC6B1D,wokeluisa
47,829481216629895168,Russell,"Currently working on following everybody back. If you aren't already on the party list and want to be, dm me. Thx! https://t.co/DlWmWmQOX4",13582,13906,2017-02-09 00:05:07,@cowboyneok @spence_arnold @BEyedWoman @DPWIMM @thebigotbasher @TaggartRehnn @Cruellaisdevine @WeThePeople49… https://t.co/wImJ43V2pN,wokeluisa
48,829481216629895168,Russell,"Currently working on following everybody back. If you aren't already on the party list and want to be, dm me. Thx! https://t.co/DlWmWmQOX4",13582,13906,2017-02-09 00:05:07,@cowboyneok @spence_arnold @BEyedWoman @DPWIMM @thebigotbasher @TaggartRehnn @Cruellaisdevine @WeThePeople49… https://t.co/j44shtKSWs,wokeluisa
49,2567052579,"Arnold Spence Electro-Mechanical Engineer, #Resist","I pride myself on being intelligent, honest and fair. #resist #TheResistance #Bluetakeover2020 We must confront evil in all it's forms, for US, & our children.",448,1077,2014-05-27 12:00:16,@heretical_1 @BEyedWoman @DPWIMM @thebigotbasher @TaggartRehnn @Cruellaisdevine @WeThePeople49 @robinandriver… https://t.co/QjXy5uOEqh,wokeluisa
50,2567052579,"Arnold Spence Electro-Mechanical Engineer, #Resist","I pride myself on being intelligent, honest and fair. #resist #TheResistance #Bluetakeover2020 We must confront evil in all it's forms, for US, & our children.",448,1077,2014-05-27 12:00:16,@cowboyneok @heretical_1 @BEyedWoman @DPWIMM @thebigotbasher @TaggartRehnn @Cruellaisdevine @WeThePeople49… https://t.co/gcKpbQBomd,wokeluisa
51,2567052579,"Arnold Spence Electro-Mechanical Engineer, #Resist","I pride myself on being intelligent, honest and fair. #resist #TheResistance #Bluetakeover2020 We must confront evil in all it's forms, for US, & our children.",448,1077,2014-05-27 12:00:16,@cowboyneok @heretical_1 @BEyedWoman @DPWIMM @thebigotbasher @TaggartRehnn @Cruellaisdevine @WeThePeople49… https://t.co/2oFOa83w0l,wokeluisa
52,17016825,Timothy Beauchamp,"LGBTQ / Navy Veteran (Submarines) Author poem Sub Sailors Views on Glasnost featured in Smithsonian's American History museum.  Dallas, TX",4150,1918,2008-10-28 06:36:21,@heretical_1 @spence_arnold @BEyedWoman @DPWIMM @thebigotbasher @TaggartRehnn @Cruellaisdevine @WeThePeople49… https://t.co/Y0MFESDtST,wokeluisa
53,17016825,Timothy Beauchamp,"LGBTQ / Navy Veteran (Submarines) Author poem Sub Sailors Views on Glasnost featured in Smithsonian's American History museum.  Dallas, TX",4150,1918,2008-10-28 06:36:21,@heretical_1 @spence_arnold @BEyedWoman @DPWIMM @thebigotbasher @TaggartRehnn @Cruellaisdevine @WeThePeople49… https://t.co/Xz8KVAnuQg,wokeluisa
54,829481216629895168,Russell,"Currently working on following everybody back. If you aren't already on the party list and want to be, dm me. Thx! https://t.co/DlWmWmQOX4",13582,13906,2017-02-09 00:05:07,@spence_arnold @BEyedWoman @DPWIMM @thebigotbasher @TaggartRehnn @Cruellaisdevine @WeThePeople49 @robinandriver… https://t.co/Vzljz7F4Il,wokeluisa
55,2567052579,"Arnold Spence Electro-Mechanical Engineer, #Resist","I pride myself on being intelligent, honest and fair. #resist #TheResistance #Bluetakeover2020 We must confront evil in all it's forms, for US, & our children.",448,1077,2014-05-27 12:00:16,@heretical_1 @BEyedWoman @DPWIMM @thebigotbasher @TaggartRehnn @Cruellaisdevine @WeThePeople49 @robinandriver… https://t.co/Pj1kJoVm08,wokeluisa
56,829481216629895168,Russell,"Currently working on following everybody back. If you aren't already on the party list and want to be, dm me. Thx! https://t.co/DlWmWmQOX4",13582,13906,2017-02-09 00:05:07,@spence_arnold @BEyedWoman @DPWIMM @thebigotbasher @TaggartRehnn @Cruellaisdevine @WeThePeople49 @robinandriver… https://t.co/dCgRdXunsR,wokeluisa
57,2567052579,"Arnold Spence Electro-Mechanical Engineer, #Resist","I pride myself on being intelligent, honest and fair. #resist #TheResistance #Bluetakeover2020 We must confront evil in all it's forms, for US, & our children.",448,1077,2014-05-27 12:00:16,@BEyedWoman @DPWIMM @thebigotbasher @TaggartRehnn @Cruellaisdevine @WeThePeople49 @robinandriver @rigel2020… https://t.co/VAaNv5HVV2,wokeluisa
58,894633440368181248,markye boy,,324,1955,2017-08-07 18:56:48,RT @_Tbone: @wokeluisa Faux News is a joke... I hope that when the dust settles there will be charges. You can't get away with stuff like p…,wokeluisa
59,787775646109954048,Raji abduljelil,,6,17,2016-10-16 22:02:05,@RajiBolaji @wokeluisa @4tade Hello brother good evening,wokeluisa
60,943013310798155776,MadMax,I stand.  #MAGA,154,64,2017-12-19 07:01:08,RT @JoniePEI: @AmericanVoterUS @myno1doodles @HillaryClinton @realDonaldTrump @jessebwatters @pnehlen @PrisonPlanet @JackPosobiec @DonaldJT…,TEN_GOP
61,943013310798155776,MadMax,I stand.  #MAGA,154,64,2017-12-19 07:01:08,RT @JSavoly: @AmericanVoterUS @HillaryClinton @realDonaldTrump @jessebwatters @pnehlen @PrisonPlanet @JackPosobiec @DonaldJTrumpJr @ScottPr…,TEN_GOP
62,1977538452,john murray,,1191,2649,2013-10-21 05:48:50,@LouiseBagshawe @FemurBlas @TEN_GOP Merry Christmas louise.,TEN_GOP
63,844566484588232705,"No Conservatives, NO! #BoycottNRA",Political commentator; researcher; fact finder. Conservative lies will be exposed. #TheResistance #FRB No lists: you will be blocked.,1135,1646,2017-03-22 15:08:36,@BillKristol I was blocked by @the_trump_train LOL.  I still think they're a Russian/foreign aggressor controlled a… https://t.co/3ZUEaFOkhl,TEN_GOP
64,41459516,Esau,"I accept Reality and dare not question it, Materialism first and last imbuing.",226,2167,2009-05-20 21:50:33,"@djkocisi2 @kyledcheney @Bencjacobs @pbump @KellyannePolls @TEN_GOP don't worry, im sure mueller has copies",TEN_GOP
65,1550465708,Peter,Music lover. Food lover. Australia lover.  Grower of chillis and hops. LOVE IT OR LEAVE!,260,519,2013-06-27 11:59:59,RT @BaggaBrigade: @AmericanVoterUS @xsevenx @HillaryClinton @realDonaldTrump @jessebwatters @pnehlen @PrisonPlanet @JackPosobiec @DonaldJTr…,TEN_GOP
66,2509156808,TinkThinks,"#2A #WWG1WGA Fibro Warrior🇺🇸   Autie Mom, Organic Gardener, Soapmaker ,  Independent , Truth seeker #TheRainMakers  #MAGA #IBOR   #Q",3593,5001,2014-05-20 03:20:48,RT @BaggaBrigade: @AmericanVoterUS @xsevenx @HillaryClinton @realDonaldTrump @jessebwatters @pnehlen @PrisonPlanet @JackPosobiec @DonaldJTr…,TEN_GOP
67,58007320,Maverick,"✊STRENGTH AND HONOR🥁🔥#Conservative #MAGA
Indiana State Director @NewRightUS
#BuildTheWall #DrainTheSwamp #1A #2A #AmericaFirst👌https://t.co/pDPgUg74Qu
#Deplorable",76071,36780,2009-07-18 19:15:29,RT @BaggaBrigade: @AmericanVoterUS @xsevenx @HillaryClinton @realDonaldTrump @jessebwatters @pnehlen @PrisonPlanet @JackPosobiec @DonaldJTr…,TEN_GOP
68,887496131399213057,Lucille,Liberal in a red state. Send help. Retweets are NOT endorsements,318,981,2017-07-19 02:15:41,"RT @djkocisi2: @kyledcheney @Bencjacobs @pbump Remember when the Prez and @KellyannePolls both retweeted @ten_gop, a proven Russian propaga…",TEN_GOP
69,60684098,dora wiilliams,Access to affordable healthcare should be a right for ALL .#HealthCareIsAHumanRight,3363,2233,2009-07-27 19:21:09,"RT @djkocisi2: @kyledcheney @Bencjacobs @pbump Remember when the Prez and @KellyannePolls both retweeted @ten_gop, a proven Russian propaga…",TEN_GOP
70,68461916,T2,"On mission to serveJesus of Nazareth; HIS WAY w/ wife & 5 sons. Coach, conservative, farmer, rancher, mechanic, golfer & cowboy. Pray 4 prisoner(s)",796,1223,2009-08-24 17:35:27,RT @RudyBeaumont: @TEN_GOP @Roy12212012 Just another statistic in the Clinton body count.,TEN_GOP
71,68461916,T2,"On mission to serveJesus of Nazareth; HIS WAY w/ wife & 5 sons. Coach, conservative, farmer, rancher, mechanic, golfer & cowboy. Pray 4 prisoner(s)",796,1223,2009-08-24 17:35:27,RT @thull99: @TEN_GOP I think about his young man almost everyday. It would be devastating not having answers. He deserves justice. He was…,TEN_GOP
72,846183679630049280,TRUMP IS A PIECE OF SHIT💩SAVE OUR DEMOCRACY!!💥,💥TheResistance💥🌊🌊#BlueWave🌊🌊🐝Liberal🐝FORMER Independent🌎ClimateChange🌎 #TrumpTreason🔥🇺🇸USAF BRAT 🇺🇸HappilyMarried. NRA=Terrorists😡BLOCK DM's!!!,5073,4938,2017-03-27 02:14:45,"RT @djkocisi2: @kyledcheney @Bencjacobs @pbump Remember when the Prez and @KellyannePolls both retweeted @ten_gop, a proven Russian propaga…",TEN_GOP
73,846904458470600707,djkocisi politics,"Let it swirl around, THEN form yo opinion.",161,140,2017-03-29 01:58:52,@kyledcheney @Bencjacobs @pbump @KellyannePolls @TEN_GOP Hm appears he’s deleted them.........,TEN_GOP
74,846904458470600707,djkocisi politics,"Let it swirl around, THEN form yo opinion.",161,140,2017-03-29 01:58:52,"@kyledcheney @Bencjacobs @pbump Remember when the Prez and @KellyannePolls both retweeted @ten_gop, a proven Russia… https://t.co/ybn9DBDnGP",TEN_GOP
